idea_text,label,source
Mango Mango - Business Idea: mango preserves . mango preserves,0,SharkTank
Lynnae's Gourmet Pickles - Business Idea: specialty pickles . specialty pickles,0,SharkTank
Postcard on the Run - Business Idea: a mobile app for sending postcards . a mobile app for sending postcards,1,SharkTank
RoloDoc - Business Idea: a system for upgrading communication between patients and medical professionals . a system for upgrading communication between patients and medical professionals,0,SharkTank
Sweet Ballz - Business Idea: cake balls . cake balls,1,SharkTank
Ryan's Barkery - Business Idea: all-natural dog treats,1,SharkTank
Three Day Rule - Business Idea: an invite-only dating website . invite-only dating website,0,SharkTank
Tom + Chee - Business Idea: a gourmet grilled cheese sandwich restaurant . gourmet grilled cheese and tomato soup restaurant,1,SharkTank
VerbalizeIt - Business Idea: a translator service . a translator service,1,SharkTank
Baby's Badass Burgers - Business Idea: a food truck company wanting to expand into a storefront,0,SharkTank
KaZAM - Business Idea: a non-pedal bike for helping children learn to ride . Kazam is a balance bike and a confidence builder for young kiddos learning how to ride. Itâ€™s designed to teach kids balance and momentum before they learn how to pedal on a traditional bike. Kazam is friendly for the 2-5 age range and a veryÂ cool alternative to training wheels.,1,SharkTank
Pink Shutter Photobooths - Business Idea: party photobooths . party photobooths,1,SharkTank
Track Days - Business Idea: a potential movie idea involving motorcycle racing . a potential movie idea involving motorcycle racing,0,SharkTank
Mee-Ma's Louisiana Gumbo Brick - Business Idea: a frozen gumbo base,1,SharkTank
MistoBox - Business Idea: artisan coffees from around the world delivered to your door . artisan coffees from around the world delivered to your door,1,SharkTank
Squirrel Boss - Business Idea: a squirrel-proof bird feeder . squirrel proof bird feeder,0,SharkTank
The Vermont Butcher Block & Board Company - Business Idea: premium wooden kitchen products . premium wooden kitchen products,0,SharkTank
"Shell Bobbers - Business Idea: a shotgun shell converted into a fishing bobber . Shell Bobbers was initially an idea spawned when two best friends, Jeff and Dusty were out on a boat duck hunting. After discharging their shotgun, they noticed the empty shell floating straight up in the water. â€˜AHA!â€™. Made in the USA, Shell Bobbers comes 3 in a pack and isÂ perfect for the Bobber Fisher or even as a gift for the fishing enthusiast.",1,SharkTank
"The Mission Belt - Business Idea: a ratcheting belt . This is the belt reinvented. The Mission Belt is modern, clean and offers a perfect fit for everyone. It also comes in many color variations.Â Rather then have holes that stretch or wear over time, The Mission Belt uses a ratcheting magnet that easily sizes up or down for a more waste-unique custom fit. By the way, for each belt purchased, a dollar is donated to fight global hunger.",1,SharkTank
Tremont Electric - Business Idea: a portable generator that uses kinetic energy to power small devices,0,SharkTank
"Wicked Good Cupcakes - Business Idea: mail-order cupcakes shipped in jars . Wicked Good Cupcakes is probably all you need to say to describe these cupcakes. Moist, decadent and layered with a variety of fillings, each cupcake comes topped with Wicked Good Cupcakesâ€™ famous frosting. The cupcake is packed inside a jar, containing no preservatives and lasts up to 10 days without any sort of refrigeration. Yummy!",1,SharkTank
Geek Chic - Business Idea: furniture for gamers . furniture for gamers,1,SharkTank
Jones Scones - Business Idea: traditional British scones . traditional British scones,0,SharkTank
LugLess - Business Idea: a luggage shipping and delivery service . luggage shipping and delivery,0,SharkTank
Stella Valle - Business Idea: military-inspired costume jewelry . military-inspired costume jewelry,1,SharkTank
"Echo Valley Meats - Business Idea: a gourmet meat business . Specializing in â€œold fashion butcher shopâ€ quality, Echo Valley Meats provides award winning meats out of Peoria, Illinois for the virtual gourmet online market. Its founder, Dave Alwan, is a third generation cattleman/farmer/businessman, whoâ€™s made it his mission to provide the best hams, smoked sausages, and other meats. He has traveled to Germany and Denmark to be trained by the best, and it shows! Although it primarily deals in high-quality meats, it also sells homemade cheese spreads, cinnamon roasted nuts, and cookie dough. You might have already gotten a taste of Echo Valley Meats as a product on Shark Tank, you can also go download their catalog to settle your cravings!",1,SharkTank
Gobie H2O - Business Idea: advanced filtered water bottles . advanced filtered water bottles,1,SharkTank
Liddup - Business Idea: a cooler with interior LED lighting . a cooler with interior LED lighting,1,SharkTank
Rootsuit - Business Idea: novelty cover-all costumes . novelty cover-all costumes,0,SharkTank
"Drop Stop - Business Idea: a device to stop objects from falling between a car seat and the center console . Ever accidentally drop a quarter or a precious curly fry in between the crevices of your car seats? Another one of Lori Grienerâ€™s heroes, Drop Stop does exactly what it says and prevents objects from annoyingly falling between those hard to reach places of your vehicle.",1,SharkTank
"Simple Sugars - Business Idea: a sugar scrub that nourishes and exfloriates skin . Simple Sugars is an all natural sugar scrub that nourishes and exfoliates the skin. Itâ€™s formulated to be gentle enough for daily use on even the most sensitive skin. The blend of all natural oils leave you feeling silky smooth without the need for additional lotion or moisturizer. Also available for Men, Simple Sugars providesÂ body scrubs, facial scrubs, foot scrub and more. Oh and it smells wonderful too!",1,SharkTank
CoolWraps - Business Idea: shrink wrap gift bags,1,SharkTank
"Traditional Fisheries - Business Idea: a company that promotes consumption of lionfish, an extremely invasive species, in an effort to help the ecology . a company that promotes consumption of lionfish, an extremely invasive species, in an effort to help the ecology",0,SharkTank
Baby Loves Disco - Business Idea: children's party entertainment . childrenâ€™s party entertainment,0,SharkTank
CellHelmet - Business Idea: mobile device cases and screen protectors that include device repair service . mobile device cases and screen protectors that include device repair service,0,SharkTank
CordaRoy's - Business Idea: bean bag chairs that convert into beds . bean bag chairs that convert into beds and that never go flat,1,SharkTank
Lose 12 Inches With Any 12 Workouts - Business Idea: a fitness program that teaches how to improve workout efficiency . a fitness program that teaches how to improve workout efficiency and an exercise machine,1,SharkTank
Jeska Shoe Company - Business Idea: shoes that can change look and style . shoes that can change look and style,1,SharkTank
Neo Innovations - Business Idea: a home use tattoo removal device . a home use tattoo removal device,0,SharkTank
Nuts 'n More - Business Idea: fortified nut butters,1,SharkTank
Psi Bands - Business Idea: an acupressure wrist band for relieving nausea . an acupressure wrist band for relieving nausea,0,SharkTank
Addison's Wonderland - Business Idea: customized children's bedspreads . customized childrenâ€™s bedspreads,0,SharkTank
